4.19	0.012207	0.015259	0.021362	0.017700	0.012817	0.012512	0.008545	0.010986	
4.20	0.012512	0.018311	0.021973	0.017395	0.008545	0.012512	0.007935	0.013733	
4.21	0.012207	0.015259	0.023804	0.018311	0.010071	0.012207	0.008545	0.011292	
4.22	0.012207	0.016785	0.020142	0.017700	0.009155	0.009155	0.007935	0.012207	
4.23	0.010376	0.014648	0.020142	0.017395	0.010986	0.011292	0.010681	0.012512	
4.24	0.012817	0.014038	0.017090	0.021362	0.009766	0.010681	0.006714	0.013733	
4.25	0.012207	0.012207	0.021362	0.016785	0.008545	0.012817	0.010376	0.007935	
4.26	0.012512	0.018005	0.018005	0.018921	0.011597	0.011292	0.007019	0.014648	
4.27	0.010376	0.014038	0.022583	0.015869	0.008850	0.009766	0.008850	0.013428	
4.28	0.011902	0.015869	0.022583	0.015869	0.011292	0.012207	0.007324	0.013733	
4.29	0.011292	0.013428	0.020447	0.018311	0.008545	0.009460	0.009155	0.013123	
4.30	0.007324	0.015259	0.020752	0.017700	0.009766	0.011902	0.010376	0.009766	
4.31	0.011597	0.014038	0.022583	0.018616	0.012817	0.010376	0.007019	0.017090	
4.32	0.012817	0.016785	0.021362	0.018311	0.007935	0.013733	0.008240	0.011902	
4.33	0.012207	0.014648	0.024109	0.018005	0.011902	0.013123	0.006104	0.015869	
4.34	0.009155	0.016174	0.021667	0.017395	0.009155	0.011292	0.010681	0.013733	
4.35	0.011597	0.015259	0.021362	0.018616	0.008545	0.012512	0.008545	0.014343	
4.36	0.014038	0.016479	0.021362	0.016785	0.012817	0.009460	0.007629	0.013733	
4.37	0.012207	0.014648	0.023804	0.014954	0.007935	0.014038	0.007629	0.011597	
4.38	0.009155	0.014343	0.022583	0.017395	0.011902	0.011597	0.007324	0.014343	
4.39	0.010376	0.014343	0.020142	0.021057	0.007935	0.014343	0.008850	0.013428	
4.40	0.012817	0.010986	0.020752	0.022583	0.010071	0.010986	0.007324	0.014038	
4.41	0.010681	0.014038	0.021973	0.018311	0.007324	0.009155	0.008850	0.012207	
4.42	0.013428	0.013428	0.021057	0.017700	0.009766	0.011902	0.006714	0.012512	
4.43	0.012512	0.013428	0.021057	0.018311	0.010376	0.011902	0.007629	0.015869	
4.44	0.012207	0.015869	0.021667	0.020447	0.010986	0.010986	0.009460	0.013123	
4.45	0.010376	0.014343	0.020752	0.018311	0.006714	0.010986	0.010071	0.018311	
4.46	0.015869	0.014648	0.019226	0.018311	0.010376	0.009460	0.006409	0.014038	
4.47	0.010986	0.013123	0.024109	0.018921	0.009766	0.008545	0.009460	0.014954	
4.48	0.007935	0.020142	0.019226	0.016785	0.008240	0.011902	0.005493	0.012512	
4.49	0.011292	0.015869	0.018616	0.018005	0.009460	0.010376	0.009155	0.013428	
4.50	0.009766	0.014343	0.020752	0.020752	0.009155	0.013123	0.009766	0.011597	
4.51	0.012512	0.017090	0.020142	0.020447	0.012817	0.013428	0.006104	0.014038	
4.52	0.011597	0.017090	0.021973	0.019226	0.009155	0.007629	0.007935	0.012512	
4.53	0.010986	0.016479	0.026245	0.018005	0.010376	0.013733	0.007324	0.010376	
4.54	0.012512	0.015564	0.022278	0.020752	0.012512	0.011597	0.008545	0.015259	
4.55	0.012207	0.012512	0.021667	0.019836	0.009460	0.011292	0.010986	0.014038	
4.56	0.009766	0.016174	0.019531	0.017090	0.012512	0.008545	0.007324	0.012207	
4.57	0.015259	0.017090	0.021362	0.019836	0.011597	0.009766	0.008850	0.012817	
4.58	0.009155	0.015869	0.021362	0.020142	0.012207	0.010986	0.005798	0.014648	
4.59	0.010376	0.017700	0.023193	0.021362	0.011292	0.009766	0.011597	0.013428	
4.60	0.008850	0.013123	0.021973	0.020752	0.008545	0.014038	0.009155	0.013428	
4.61	0.013428	0.015564	0.017700	0.018311	0.011292	0.011292	0.006409	0.013123	
4.62	0.014343	0.014038	0.024109	0.018311	0.007324	0.011292	0.007935	0.010681	
4.63	0.009460	0.014648	0.023193	0.017090	0.011902	0.010376	0.007935	0.013123	
4.64	0.012207	0.015869	0.020752	0.021057	0.011902	0.008240	0.009460	0.014954	
4.65	0.013733	0.014343	0.020142	0.017090	0.009766	0.012817	0.009766	0.013123	
4.66	0.012512	0.018311	0.018921	0.017090	0.009155	0.014038	0.007019	0.012817	
4.67	0.011292	0.014038	0.019226	0.017090	0.007629	0.009155	0.007629	0.013733	
4.68	0.012817	0.018616	0.021362	0.017395	0.011292	0.012817	0.006104	0.014343	
4.69	0.011597	0.013428	0.023193	0.021057	0.009155	0.009155	0.010071	0.013733	
4.70	0.011902	0.014038	0.021362	0.019836	0.012512	0.011597	0.008240	0.012207	
4.71	0.009460	0.013123	0.021973	0.018311	0.009460	0.010681	0.010986	0.011902	
4.72	0.011597	0.012512	0.017700	0.019531	0.010071	0.010376	0.007935	0.013733	
4.73	0.010071	0.018005	0.019836	0.020752	0.011902	0.011902	0.009460	0.013428	
4.74	0.011292	0.015869	0.020752	0.018616	0.010681	0.012207	0.007935	0.013123	
4.75	0.009460	0.014648	0.024414	0.021973	0.008240	0.013428	0.007629	0.012207	
4.76	0.012512	0.013123	0.021057	0.018311	0.013428	0.009766	0.010986	0.012817	
4.77	0.014954	0.015259	0.021362	0.018921	0.010376	0.010376	0.008545	0.012817	
4.78	0.015259	0.015869	0.022583	0.015259	0.008545	0.012512	0.008545	0.012512	
4.79	0.010376	0.014038	0.021973	0.019531	0.010986	0.012512	0.007019	0.015869	
4.80	0.011597	0.012207	0.022583	0.019531	0.009155	0.009766	0.010071	0.010986	
4.81	0.008240	0.014954	0.019836	0.016174	0.010071	0.010681	0.008240	0.014648	
4.82	0.014648	0.010376	0.019531	0.019836	0.009460	0.010376	0.009155	0.014648	
4.83	0.010376	0.013428	0.022583	0.017090	0.007324	0.008850	0.008545	0.011292	
4.84	0.012207	0.013733	0.023804	0.019226	0.010071	0.010376	0.006409	0.014954	
4.85	0.011902	0.014648	0.018921	0.018005	0.009766	0.011292	0.010681	0.011902	
4.86	0.010681	0.014038	0.023193	0.017090	0.009155	0.010986	0.008240	0.014648	
4.87	0.010681	0.011597	0.022278	0.017395	0.008240	0.010986	0.009460	0.015869	
4.88	0.014648	0.015869	0.020142	0.019226	0.008240	0.010986	0.007629	0.013123	
4.89	0.011292	0.012207	0.023193	0.020142	0.007935	0.009766	0.007324	0.011597	
4.90	0.012207	0.012817	0.023193	0.018921	0.009460	0.009766	0.008240	0.010681	
4.91	0.013428	0.012817	0.019531	0.021973	0.009460	0.011597	0.008240	0.016785	
4.92	0.014648	0.010071	0.021667	0.018921	0.009155	0.009460	0.008545	0.012512	
4.93	0.011597	0.014648	0.018921	0.018311	0.009155	0.010376	0.005188	0.013428	
4.94	0.012512	0.011902	0.018616	0.020752	0.010376	0.009460	0.006409	0.014648	
4.95	0.010376	0.011597	0.018921	0.019531	0.007935	0.012512	0.008545	0.013733	
4.96	0.012207	0.014954	0.018311	0.017090	0.012817	0.010681	0.005493	0.014954	
4.97	0.011292	0.017090	0.018311	0.021362	0.009460	0.010681	0.009766	0.014343	
4.98	0.011902	0.016479	0.022583	0.014954	0.008545	0.010681	0.010986	0.013123	
4.99	0.011597	0.018921	0.020752	0.020142	0.008240	0.010681	0.003357	0.011292	
5.00	0.011597	0.012817	0.021362	0.018311	0.012207	0.008240	0.007324	0.011902	
5.01	0.011597	0.014343	0.018311	0.021362	0.011292	0.012512	0.009460	0.012207	
5.02	0.010986	0.017700	0.019836	0.017395	0.011292	0.011292	0.009460	0.013123	
5.03	0.011597	0.015869	0.019531	0.021057	0.007935	0.010986	0.009460	0.015259	
5.04	0.014648	0.015259	0.021057	0.017395	0.007935	0.014038	0.011292	0.013428	
5.05	0.012207	0.014954	0.020142	0.021057	0.010376	0.010986	0.005798	0.015564	
5.06	0.013428	0.011902	0.022583	0.018616	0.008850	0.008850	0.007935	0.014343	
5.07	0.010376	0.019226	0.018616	0.016785	0.012512	0.011597	0.010376	0.013123	
5.08	0.014648	0.014343	0.022583	0.018005	0.008240	0.012512	0.006714	0.014648	
5.09	0.011292	0.015259	0.020752	0.020752	0.011902	0.010986	0.007324	0.013123	
5.10	0.012207	0.015564	0.023804	0.016479	0.008545	0.011902	0.007629	0.013428	
5.11	0.013123	0.014954	0.019531	0.016174	0.011292	0.013428	0.009155	0.013123	
5.12	0.011292	0.013428	0.018616	0.017700	0.010986	0.011292	0.009155	0.013428	
5.13	0.012817	0.015259	0.020447	0.018921	0.010376	0.011292	0.007324	0.013428	
5.14	0.013428	0.017090	0.018921	0.021667	0.010071	0.009460	0.005493	0.014648	
5.15	0.014343	0.015259	0.022888	0.016785	0.008240	0.010681	0.009460	0.013733	
5.16	0.011292	0.013123	0.019531	0.017700	0.011902	0.011902	0.006714	0.011597	
5.17	0.013123	0.014954	0.018921	0.020142	0.009155	0.010986	0.008240	0.014343	
5.18	0.011292	0.018311	0.021973	0.018005	0.010376	0.012207	0.010071	0.014954	
5.19	0.010376	0.015869	0.018616	0.018921	0.008545	0.010376	0.007019	0.012207	
5.20	0.014038	0.017395	0.023804	0.018311	0.009460	0.009460	0.008240	0.013123	
5.21	0.008545	0.014954	0.019531	0.021362	0.012207	0.012207	0.009155	0.013123	
5.22	0.012512	0.016785	0.020447	0.018311	0.011597	0.010986	0.008545	0.010071	
5.23	0.013733	0.013428	0.016479	0.020447	0.007324	0.006714	0.009766	0.014954	
5.24	0.011292	0.014343	0.019836	0.018005	0.008545	0.011597	0.005493	0.012207	
5.25	0.013428	0.016174	0.021057	0.020752	0.007324	0.011902	0.007629	0.012207	
5.26	0.011597	0.012512	0.021362	0.017700	0.010986	0.009460	0.008545	0.013123	
5.27	0.011292	0.018005	0.017395	0.017700	0.012512	0.012817	0.008545	0.012817	
5.28	0.009460	0.015259	0.021057	0.019531	0.010376	0.012512	0.009766	0.014954	
5.29	0.011902	0.015564	0.021667	0.015869	0.010376	0.010681	0.009155	0.014343	
5.30	0.012207	0.017395	0.021973	0.019836	0.012207	0.008545	0.007935	0.014954	
5.31	0.014648	0.014954	0.021667	0.019836	0.010071	0.010376	0.007629	0.011597	
5.32	0.013428	0.014648	0.021973	0.018616	0.008850	0.014038	0.006714	0.014648	
5.33	0.012512	0.014343	0.022583	0.017700	0.010071	0.013733	0.008240	0.012512	
5.34	0.011292	0.016479	0.018311	0.017090	0.010376	0.011292	0.006714	0.015564	
5.35	0.013123	0.014954	0.019226	0.017700	0.006714	0.009155	0.008240	0.013428	
5.36	0.010071	0.016785	0.021362	0.020447	0.010071	0.010071	0.010986	0.009766	
5.37	0.010376	0.015564	0.018921	0.020752	0.012512	0.011292	0.009155	0.013428	
5.38	0.014343	0.015259	0.021667	0.020752	0.008850	0.013428	0.007629	0.011292	
5.39	0.011597	0.011597	0.021973	0.017090	0.010681	0.010986	0.006714	0.015869	
5.40	0.013733	0.014343	0.019836	0.018311	0.008240	0.009460	0.009155	0.014648	
5.41	0.013428	0.012817	0.018921	0.017700	0.009155	0.010376	0.009766	0.012817	
5.42	0.013123	0.018311	0.021362	0.021362	0.011902	0.011902	0.007324	0.011902	
5.43	0.012512	0.013123	0.018921	0.018921	0.011902	0.012817	0.006409	0.012817	
5.44	0.010376	0.012512	0.018311	0.017090	0.012207	0.011292	0.007935	0.014343	
5.45	0.014038	0.019226	0.020447	0.017090	0.009766	0.012817	0.007935	0.012817	
5.46	0.010376	0.017395	0.018921	0.021362	0.009766	0.009155	0.006409	0.012512	
5.47	0.012817	0.013123	0.021362	0.019226	0.010071	0.012512	0.008545	0.012207	
5.48	0.009766	0.012207	0.020447	0.018616	0.007019	0.012207	0.008240	0.010986	
5.49	0.012207	0.016785	0.022278	0.015564	0.012207	0.012817	0.007629	0.013733	
5.50	0.014343	0.014343	0.017700	0.019836	0.009460	0.009155	0.007019	0.012207	
5.51	0.012817	0.014038	0.020142	0.014954	0.009155	0.014648	0.008545	0.010681	
5.52	0.010681	0.020447	0.017700	0.020142	0.010681	0.012817	0.006409	0.013428	
5.53	0.012207	0.012512	0.018921	0.016785	0.009766	0.013123	0.009155	0.012817	
5.54	0.007935	0.013733	0.022278	0.018921	0.007629	0.014038	0.009155	0.014343	
5.55	0.014648	0.015869	0.021057	0.018921	0.009766	0.011597	0.007324	0.012207	
5.56	0.013733	0.015259	0.019226	0.018616	0.009155	0.010681	0.009460	0.010986	
5.57	0.013428	0.014648	0.022583	0.017090	0.008545	0.014648	0.007324	0.014038	
5.58	0.015259	0.014954	0.018616	0.020752	0.011597	0.008850	0.009155	0.009460	
5.59	0.013428	0.015564	0.020752	0.018616	0.009766	0.013733	0.007935	0.011597	
5.60	0.010986	0.013428	0.019226	0.016785	0.014343	0.009155	0.008850	0.013733	
5.61	0.014648	0.020142	0.018921	0.019836	0.010376	0.011597	0.008545	0.013123	
5.62	0.012817	0.015869	0.020142	0.018311	0.010376	0.013428	0.009155	0.013428	
5.63	0.011292	0.016785	0.019836	0.021362	0.009460	0.011597	0.009155	0.015564	
5.64	0.012512	0.013428	0.021057	0.017090	0.010071	0.012207	0.009766	0.012817	
5.65	0.011292	0.018616	0.021057	0.020142	0.010986	0.010986	0.009766	0.012817	
5.66	0.013123	0.014954	0.021057	0.017090	0.010986	0.009766	0.009155	0.011597	
5.67	0.014038	0.016174	0.018616	0.017700	0.010376	0.011292	0.006104	0.011597	
5.68	0.010986	0.014343	0.022583	0.020752	0.007629	0.013428	0.009766	0.010986	
5.69	0.007629	0.016479	0.021667	0.018311	0.010681	0.013428	0.010071	0.012817	
5.70	0.013428	0.015259	0.017395	0.017700	0.011597	0.010681	0.009460	0.014954	
5.71	0.010986	0.013428	0.023193	0.016479	0.007935	0.013123	0.010681	0.013123	
5.72	0.012512	0.018005	0.021362	0.018005	0.009766	0.012817	0.006714	0.012512	
5.73	0.013123	0.016479	0.022583	0.019226	0.010071	0.009460	0.010986	0.013123	
5.74	0.007629	0.013733	0.022278	0.019531	0.008240	0.012207	0.009155	0.010986	
5.75	0.014343	0.012512	0.019836	0.018921	0.010376	0.013733	0.007935	0.015869	
5.76	0.009766	0.015564	0.020447	0.018005	0.006714	0.014343	0.009155	0.013428	
5.77	0.014038	0.018311	0.019836	0.019531	0.010376	0.011292	0.006104	0.011902	
5.78	0.010986	0.013733	0.020752	0.019226	0.008240	0.010986	0.009766	0.014038	
5.79	0.013123	0.014648	0.022278	0.019531	0.011597	0.011902	0.008850	0.013123	
5.80	0.012512	0.013428	0.021667	0.018921	0.010071	0.010986	0.012512	0.012207	
5.81	0.011292	0.016174	0.020142	0.017395	0.010986	0.012512	0.007629	0.014954	
5.82	0.011902	0.015869	0.020752	0.016174	0.008850	0.009460	0.009766	0.011597	
5.83	0.012817	0.015869	0.021362	0.018616	0.010681	0.010376	0.008240	0.009766	
5.84	0.013428	0.014954	0.018311	0.021057	0.009155	0.011597	0.008850	0.010376	
5.85	0.012207	0.017090	0.019836	0.019836	0.010986	0.012207	0.008850	0.014954	
5.86	0.008850	0.012817	0.021667	0.016479	0.009766	0.012817	0.010376	0.010986	
5.87	0.009460	0.017700	0.019226	0.016785	0.009766	0.012512	0.008545	0.011597	
5.88	0.012207	0.011597	0.021973	0.018311	0.010376	0.010681	0.010986	0.013428	
5.89	0.012512	0.013733	0.022888	0.019836	0.010071	0.010376	0.009155	0.011597	
5.90	0.011597	0.013123	0.021973	0.016479	0.010681	0.010071	0.009155	0.013428	
5.91	0.009766	0.015869	0.021057	0.019531	0.009460	0.010071	0.010986	0.014343	
5.92	0.010681	0.013123	0.022278	0.017700	0.010681	0.010376	0.007629	0.013123	
5.93	0.012817	0.015869	0.019836	0.020447	0.009766	0.007324	0.011292	0.014343	
5.94	0.012817	0.014038	0.023499	0.016479	0.012207	0.010986	0.006409	0.011902	
5.95	0.011597	0.014648	0.019531	0.017090	0.009155	0.010681	0.010986	0.012817	
5.96	0.012207	0.014038	0.019836	0.018616	0.009155	0.011597	0.007324	0.013733	
5.97	0.008545	0.014038	0.021362	0.012817	0.008545	0.014038	0.010071	0.014343	
5.98	0.015564	0.013733	0.020752	0.021973	0.010071	0.008850	0.010681	0.014343	
5.99	0.011292	0.014648	0.023193	0.015869	0.007935	0.011597	0.006714	0.011292	
6.00	0.007324	0.015869	0.021057	0.021362	0.011292	0.008545	0.007629	0.014038	
6.01	0.012207	0.011292	0.024719	0.017090	0.009460	0.011292	0.009460	0.011902	
6.02	0.009460	0.015564	0.022583	0.018005	0.010986	0.011902	0.010376	0.014954	
6.03	0.013428	0.013428	0.020752	0.019531	0.010071	0.009766	0.009460	0.014954	
6.04	0.010071	0.014343	0.021057	0.017700	0.007935	0.010986	0.010071	0.008240	
6.05	0.012512	0.015869	0.024109	0.019836	0.010071	0.008850	0.007019	0.012817	
6.06	0.008545	0.014954	0.021362	0.019531	0.008545	0.008240	0.009766	0.012512	
6.07	0.013428	0.015869	0.019836	0.021973	0.009766	0.011597	0.011292	0.014954	
6.08	0.010681	0.014038	0.022278	0.018311	0.013123	0.007935	0.008240	0.011597	
6.09	0.014954	0.014954	0.023193	0.015259	0.010681	0.008850	0.010376	0.012817	
6.10	0.010986	0.014343	0.020752	0.019226	0.010376	0.009766	0.007935	0.013123	
6.11	0.017090	0.013428	0.020142	0.020752	0.008545	0.008850	0.008850	0.015869	
6.12	0.009155	0.012512	0.022278	0.018311	0.010376	0.011292	0.007935	0.012207	
6.13	0.013428	0.012817	0.022583	0.020142	0.010376	0.007324	0.008850	0.013733	
6.14	0.010986	0.014038	0.022888	0.018921	0.007629	0.009766	0.009155	0.012207	
6.15	0.013733	0.015259	0.020752	0.020447	0.010681	0.008240	0.008240	0.014648	
6.16	0.012207	0.014954	0.022278	0.018921	0.011902	0.012207	0.005798	0.015259	
6.17	0.009155	0.014954	0.021973	0.018616	0.010681	0.013123	0.007935	0.011292	
6.18	0.011597	0.013733	0.018921	0.019226	0.010376	0.010376	0.008545	0.012207	
6.19	0.012817	0.014343	0.019226	0.017395	0.008240	0.007019	0.007324	0.014038	
6.20	0.014648	0.012817	0.019836	0.019226	0.010986	0.010681	0.007324	0.015259	
6.21	0.013428	0.018616	0.022583	0.018311	0.010681	0.010986	0.006104	0.014038	
6.22	0.014648	0.018005	0.020142	0.017090	0.010986	0.012817	0.006409	0.012817	
6.23	0.014038	0.014038	0.020447	0.019226	0.012817	0.010376	0.010376	0.014648	
6.24	0.012817	0.015259	0.018311	0.018311	0.010376	0.012512	0.007019	0.013428	
6.25	0.013123	0.015564	0.019226	0.016785	0.010376	0.013123	0.009155	0.013123	
6.26	0.012512	0.016479	0.022888	0.020142	0.009155	0.012207	0.007324	0.010376	
6.27	0.008240	0.018616	0.021667	0.020142	0.009155	0.010071	0.010376	0.012512	
6.28	0.011902	0.015564	0.016785	0.018311	0.012512	0.012817	0.009766	0.014343	
6.29	0.011292	0.013428	0.024109	0.021057	0.008850	0.012817	0.008240	0.013428	
6.30	0.013428	0.014038	0.019836	0.017395	0.012207	0.010986	0.009155	0.013733	
