DASYLab - V 9.00.01
Schaltbildname : Rohdatenaufnahme_Kistler
Aufgenommen am : 09.12.2016, 12:13:47
Blocklaenge    : 32
Delta          : 0.01 sec.
Kanalzahl      : 8
Meﬂzeit[s]	0 [V]	1 [V]	2 [V]	3 [V]	4 [v]	5 [V]	6 [V]	7 [V]	
0.00	0.017700	0.017090	0.030212	0.012817	0.020142	0.017395	0.014038	0.015564	
0.01	0.018311	0.018005	0.028687	0.012817	0.020142	0.018921	0.012207	0.014954	
0.02	0.020752	0.019531	0.029297	0.011292	0.019531	0.019226	0.014648	0.016174	
0.03	0.021973	0.022888	0.035706	0.010071	0.022583	0.021362	0.013733	0.015869	
0.04	0.018311	0.014954	0.029297	0.013123	0.022888	0.018921	0.014038	0.013733	
0.05	0.018005	0.018921	0.028076	0.009155	0.018311	0.019531	0.015259	0.014038	
0.06	0.018616	0.020752	0.028992	0.010986	0.018311	0.019226	0.011597	0.015259	
0.07	0.019531	0.017395	0.032043	0.010376	0.020752	0.017395	0.015259	0.017700	
0.08	0.020752	0.018311	0.028992	0.010376	0.021667	0.018921	0.014343	0.014343	
0.09	0.021057	0.016479	0.029907	0.015259	0.021973	0.021667	0.014648	0.014648	
0.10	0.019226	0.019836	0.030518	0.009460	0.019836	0.018311	0.013733	0.013733	
0.11	0.021057	0.018005	0.029297	0.007935	0.021667	0.021362	0.011902	0.014343	
0.12	0.019226	0.018921	0.026245	0.011597	0.025024	0.018311	0.016174	0.013428	
0.13	0.018311	0.016174	0.028992	0.015869	0.020752	0.018005	0.013428	0.013733	
0.14	0.018921	0.016785	0.030518	0.010986	0.020142	0.020142	0.014343	0.017395	
0.15	0.019531	0.019226	0.024719	0.012817	0.023499	0.015564	0.014648	0.015259	
0.16	0.021973	0.019226	0.027466	0.012207	0.020752	0.018921	0.013733	0.011902	
0.17	0.023193	0.018311	0.029297	0.008850	0.021362	0.021057	0.013733	0.014954	
0.18	0.019836	0.013733	0.028076	0.010986	0.021362	0.018005	0.016479	0.014038	
0.19	0.018311	0.019836	0.027161	0.009766	0.020752	0.020142	0.013733	0.015259	
